State,Company Type,Company,Name_Part_Affiliation,District,Layer_ID,State_fips,Governor,Gov_party_aff,Senator_1,Senator_1_aff,Senator_1_class,Senator_2,Senator_2_aff,Senator_2_class,Senate_aff
Texas,IOU,Oncor Electric Delivery,Michael C. Burgess (R),TX - 26,515,48,Greg Abbott (R),Republican,Ted Cruz (R),Republican,1,John Cornyn (R),Republican,2,2R
Texas,IOU,PNM Resources Inc,Michael C. Burgess (R),TX - 26,515,48,Greg Abbott (R),Republican,Ted Cruz (R),Republican,1,John Cornyn (R),Republican,2,2R
Texas,IOU,American Electric Power Co Inc,Michael Cloud (R),TX - 27,515,48,Greg Abbott (R),Republican,Ted Cruz (R),Republican,1,John Cornyn (R),Republican,2,2R
Texas,IOU,American Electric Power Co Inc,Henry Cuellar (D),TX - 28,515,48,Greg Abbott (R),Republican,Ted Cruz (R),Republican,1,John Cornyn (R),Republican,2,2R
Texas,IOU,CenterPoint Energy Inc,Sylvia Garcia (D),TX - 29,515,48,Greg Abbott (R),Republican,Ted Cruz (R),Republican,1,John Cornyn (R),Republican,2,2R
Texas,IOU,Oncor Electric Delivery,Jasmine Crockett (D),TX - 30,515,41,Tina Kotek (D),Democratic,Jeff Merkley (D),Democratic,2,Ron Wyden (D),Democratic,3,2D
Texas,IOU,Oncor Electric Delivery,John Carter (R),TX - 31,515,41,Tina Kotek (D),Democratic,Jeff Merkley (D),Democratic,2,Ron Wyden (D),Democratic,3,2D
Texas,IOU,PNM Resources Inc,John Carter (R),TX - 31,515,41,Tina Kotek (D),Democratic,Jeff Merkley (D),Democratic,2,Ron Wyden (D),Democratic,3,2D
Texas,IOU,Oncor Electric Delivery,Colin Allred (D),TX - 32,515,41,Tina Kotek (D),Democratic,Jeff Merkley (D),Democratic,2,Ron Wyden (D),Democratic,3,2D
Texas,IOU,Oncor Electric Delivery,Marc Veasey (D),TX - 33,515,21,Andy Beshear (D),Democratic,Mitch McConnell (R),Republican,2,Rand Paul (R),Republican,3,2R
Texas,IOU,American Electric Power Co Inc,Vicente Gonzalez (D),TX - 34,515,21,Andy Beshear (D),Democratic,Mitch McConnell (R),Republican,2,Rand Paul (R),Republican,3,2R
Texas,IOU,CenterPoint Energy Inc,Brian Babin (R),TX - 36,515,21,Andy Beshear (D),Democratic,Mitch McConnell (R),Republican,2,Rand Paul (R),Republican,3,2R
Texas,IOU,Entergy Corp,Brian Babin (R),TX - 36,515,21,Andy Beshear (D),Democratic,Mitch McConnell (R),Republican,2,Rand Paul (R),Republican,3,2R
Texas,IOU,Oncor Electric Delivery,Lloyd Doggett (D),TX - 37,515,21,Andy Beshear (D),Democratic,Mitch McConnell (R),Republican,2,Rand Paul (R),Republican,3,2R
Texas,IOU,CenterPoint Energy Inc,Wesley Hunt (R),TX - 38,515,21,Andy Beshear (D),Democratic,Mitch McConnell (R),Republican,2,Rand Paul (R),Republican,3,2R
Utah,IOU,Berkshire Hathaway Energy,Blake Moore (R),UT - 1,515,21,Andy Beshear (D),Democratic,Mitch McConnell (R),Republican,2,Rand Paul (R),Republican,3,2R
Utah,IOU,Berkshire Hathaway Energy,Chris Stewart (R),UT - 2,515,21,Andy Beshear (D),Democratic,Mitch McConnell (R),Republican,2,Rand Paul (R),Republican,3,2R
Utah,IOU,Berkshire Hathaway Energy,John Curtis (R),UT - 3,515,42,Josh Shapiro (D),Democratic,"Bob Casey, Jr. (D)",Democratic,1,John Fetterman (D),Democratic,3,2D
Utah,IOU,Berkshire Hathaway Energy,Burgess Owens (R),UT - 4,515,42,Josh Shapiro (D),Democratic,"Bob Casey, Jr. (D)",Democratic,1,John Fetterman (D),Democratic,3,2D
Vermont,IOU,Green Mountain Power Corp,Becca Balint (D),VT - at Large,515,42,Josh Shapiro (D),Democratic,"Bob Casey, Jr. (D)",Democratic,1,John Fetterman (D),Democratic,3,2D
Virginia,IOU,Dominion Energy Inc,Rob Wittman (R),VA - 01,515,42,Josh Shapiro (D),Democratic,"Bob Casey, Jr. (D)",Democratic,1,John Fetterman (D),Democratic,3,2D
Virginia,IOU,Dominion Energy Inc,Jen Kiggans (R),VA - 02,515,42,Josh Shapiro (D),Democratic,"Bob Casey, Jr. (D)",Democratic,1,John Fetterman (D),Democratic,3,2D
Virginia,IOU,Dominion Energy Inc,Bobby Scott (D),VA - 03,515,42,Josh Shapiro (D),Democratic,"Bob Casey, Jr. (D)",Democratic,1,John Fetterman (D),Democratic,3,2D
Virginia,IOU,Dominion Energy Inc,TBD,VA - 04,515,42,Josh Shapiro (D),Democratic,"Bob Casey, Jr. (D)",Democratic,1,John Fetterman (D),Democratic,3,2D
Virginia,IOU,American Electric Power Co Inc,Bob Good (R),VA - 05,515,42,Josh Shapiro (D),Democratic,"Bob Casey, Jr. (D)",Democratic,1,John Fetterman (D),Democratic,3,2D
Virginia,IOU,Dominion Energy Inc,Bob Good (R),VA - 05,515,42,Josh Shapiro (D),Democratic,"Bob Casey, Jr. (D)",Democratic,1,John Fetterman (D),Democratic,3,2D
Virginia,IOU,American Electric Power Co Inc,Ben Cline (R),VA - 06,515,42,Josh Shapiro (D),Democratic,"Bob Casey, Jr. (D)",Democratic,1,John Fetterman (D),Democratic,3,2D
Virginia,IOU,Dominion Energy Inc,Ben Cline (R),VA - 06,515,44,Dan McKee (D),Democratic,Sheldon Whitehouse (D),Democratic,1,Jack Reed (D),Democratic,2,2D
Virginia,IOU,Dominion Energy Inc,Abigail Spanberger (D),VA - 07,515,44,Dan McKee (D),Democratic,Sheldon Whitehouse (D),Democratic,1,Jack Reed (D),Democratic,2,2D
Virginia,IOU,Dominion Energy Inc,Don Beyer (D),VA - 08,515,51,Glenn Youngkin (R),Republican,Tim Kaine (D),Democratic,1,Mark Warner (D),Democratic,2,2D
Virginia,IOU,American Electric Power Co Inc,Morgan Griffith (R),VA - 09,515,34,Phil Murphy (D),Democratic,Bob Menendez (D),Democratic,1,Cory Booker (D),Democratic,2,2D
Virginia,IOU,PPL Corp,Morgan Griffith (R),VA - 09,515,34,Phil Murphy (D),Democratic,Bob Menendez (D),Democratic,1,Cory Booker (D),Democratic,2,2D
Virginia,IOU,Dominion Energy Inc,Jennifer Wexton (D),VA - 10,515,34,Phil Murphy (D),Democratic,Bob Menendez (D),Democratic,1,Cory Booker (D),Democratic,2,2D
Virginia,IOU,Dominion Energy Inc,Gerry Connolly (D),VA - 11,515,34,Phil Murphy (D),Democratic,Bob Menendez (D),Democratic,1,Cory Booker (D),Democratic,2,2D
Washington,IOU,Puget Energy Inc,Suzan DelBene (D),WA - 01,515,34,Phil Murphy (D),Democratic,Bob Menendez (D),Democratic,1,Cory Booker (D),Democratic,2,2D
Washington,IOU,Puget Energy Inc,Rick Larsen (D),WA - 02,515,34,Phil Murphy (D),Democratic,Bob Menendez (D),Democratic,1,Cory Booker (D),Democratic,2,2D
Washington,IOU,Puget Energy Inc,Marie Glusenkamp Perez (D),WA - 03,515,34,Phil Murphy (D),Democratic,Bob Menendez (D),Democratic,1,Cory Booker (D),Democratic,2,2D
Washington,IOU,Avista Corp,Dan Newhouse (R),WA - 04,515,34,Phil Murphy (D),Democratic,Bob Menendez (D),Democratic,1,Cory Booker (D),Democratic,2,2D
Washington,IOU,Berkshire Hathaway Energy,Dan Newhouse (R),WA - 04,515,34,Phil Murphy (D),Democratic,Bob Menendez (D),Democratic,1,Cory Booker (D),Democratic,2,2D
Washington,IOU,Avista Corp,Cathy McMorris Rodgers (R),WA - 05,515,34,Phil Murphy (D),Democratic,Bob Menendez (D),Democratic,1,Cory Booker (D),Democratic,2,2D
Washington,IOU,Berkshire Hathaway Energy,Cathy McMorris Rodgers (R),WA - 05,515,53,Jay Inslee (D),Democratic,Maria Cantwell (D),Democratic,1,Patty Murray (D),Democratic,3,2D
Washington,IOU,Puget Energy Inc,Derek Kilmer (D),WA - 06,515,53,Jay Inslee (D),Democratic,Maria Cantwell (D),Democratic,1,Patty Murray (D),Democratic,3,2D
Washington,IOU,Puget Energy Inc,Pramila Jayapal (D),WA - 07,515,53,Jay Inslee (D),Democratic,Maria Cantwell (D),Democratic,1,Patty Murray (D),Democratic,3,2D
Washington,IOU,Puget Energy Inc,Kim Schrier (D),WA - 08,515,53,Jay Inslee (D),Democratic,Maria Cantwell (D),Democratic,1,Patty Murray (D),Democratic,3,2D
Washington,IOU,Puget Energy Inc,Adam Smith (D),WA - 09,515,53,Jay Inslee (D),Democratic,Maria Cantwell (D),Democratic,1,Patty Murray (D),Democratic,3,2D
Washington,IOU,Puget Energy Inc,Marilyn Strickland (D),WA - 10,515,53,Jay Inslee (D),Democratic,Maria Cantwell (D),Democratic,1,Patty Murray (D),Democratic,3,2D
West Virginia,IOU,American Electric Power Co Inc,Carol Miller (R),WV - 1,515,53,Jay Inslee (D),Democratic,Maria Cantwell (D),Democratic,1,Patty Murray (D),Democratic,3,2D
West Virginia,IOU,FirstEnergy Corp,Carol Miller (R),WV - 1,515,53,Jay Inslee (D),Democratic,Maria Cantwell (D),Democratic,1,Patty Murray (D),Democratic,3,2D
West Virginia,IOU,American Electric Power Co Inc,Alex Mooney (R),WV - 2,515,6,Gavin Newsom (D),Democratic,Dianne Feinstein (D),Democratic,1,Alex Padilla (D),Democratic,3,2D
West Virginia,IOU,FirstEnergy Corp,Alex Mooney (R),WV - 2,515,6,Gavin Newsom (D),Democratic,Dianne Feinstein (D),Democratic,1,Alex Padilla (D),Democratic,3,2D
Wisconsin,IOU,Alliant Energy Corp,Bryan Steil (R),WI - 1,515,6,Gavin Newsom (D),Democratic,Dianne Feinstein (D),Democratic,1,Alex Padilla (D),Democratic,3,2D
Wisconsin,IOU,WEC Energy Group Inc,Bryan Steil (R),WI - 1,515,6,Gavin Newsom (D),Democratic,Dianne Feinstein (D),Democratic,1,Alex Padilla (D),Democratic,3,2D
Wisconsin,IOU,Alliant Energy Corp,Mark Pocan (D),WI - 2,515,6,Gavin Newsom (D),Democratic,Dianne Feinstein (D),Democratic,1,Alex Padilla (D),Democratic,3,2D
Wisconsin,IOU,MGE Energy Inc,Mark Pocan (D),WI - 2,515,6,Gavin Newsom (D),Democratic,Dianne Feinstein (D),Democratic,1,Alex Padilla (D),Democratic,3,2D
Wisconsin,IOU,WEC Energy Group Inc,Mark Pocan (D),WI - 2,515,1,Kay Ivey (R),Republican,Tommy Tuberville (R),Republican,2,Katie Britt (R),Republican,3,2R
Wisconsin,IOU,Alliant Energy Corp,Derrick Van Orden (R),WI - 3,515,1,Kay Ivey (R),Republican,Tommy Tuberville (R),Republican,2,Katie Britt (R),Republican,3,2R
Wisconsin,IOU,WEC Energy Group Inc,Derrick Van Orden (R),WI - 3,515,1,Kay Ivey (R),Republican,Tommy Tuberville (R),Republican,2,Katie Britt (R),Republican,3,2R
Wisconsin,IOU,Xcel Energy Inc,Derrick Van Orden (R),WI - 3,515,1,Kay Ivey (R),Republican,Tommy Tuberville (R),Republican,2,Katie Britt (R),Republican,3,2R
Wisconsin,IOU,WEC Energy Group Inc,Gwen Moore (D),WI - 4,515,1,Kay Ivey (R),Republican,Tommy Tuberville (R),Republican,2,Katie Britt (R),Republican,3,2R
Wisconsin,IOU,Alliant Energy Corp,Scott Fitzgerald (R),WI - 5,515,1,Kay Ivey (R),Republican,Tommy Tuberville (R),Republican,2,Katie Britt (R),Republican,3,2R
Wisconsin,IOU,WEC Energy Group Inc,Scott Fitzgerald (R),WI - 5,515,13,Brian Kemp (R),Republican,Jon Ossoff (D),Democratic,2,TBD,TBD,3,
Wisconsin,IOU,Alliant Energy Corp,Glenn Grothman (R),WI - 6,515,13,Brian Kemp (R),Republican,Jon Ossoff (D),Democratic,2,TBD,TBD,3,
Wisconsin,IOU,WEC Energy Group Inc,Glenn Grothman (R),WI - 6,515,13,Brian Kemp (R),Republican,Jon Ossoff (D),Democratic,2,TBD,TBD,3,
Wisconsin,IOU,ALLETE Inc,Tom Tiffany (R),WI - 7,515,13,Brian Kemp (R),Republican,Jon Ossoff (D),Democratic,2,TBD,TBD,3,
Wisconsin,IOU,Alliant Energy Corp,Tom Tiffany (R),WI - 7,515,13,Brian Kemp (R),Republican,Jon Ossoff (D),Democratic,2,TBD,TBD,3,
Wisconsin,IOU,WEC Energy Group Inc,Tom Tiffany (R),WI - 7,515,13,Brian Kemp (R),Republican,Jon Ossoff (D),Democratic,2,TBD,TBD,3,
Wisconsin,IOU,Xcel Energy Inc,Tom Tiffany (R),WI - 7,515,13,Brian Kemp (R),Republican,Jon Ossoff (D),Democratic,2,TBD,TBD,3,
Wisconsin,IOU,Alliant Energy Corp,Mike Gallagher (R),WI - 8,515,13,Brian Kemp (R),Republican,Jon Ossoff (D),Democratic,2,TBD,TBD,3,
Wisconsin,IOU,WEC Energy Group Inc,Mike Gallagher (R),WI - 8,515,13,Brian Kemp (R),Republican,Jon Ossoff (D),Democratic,2,TBD,TBD,3,
Wyoming,IOU,Berkshire Hathaway Energy,Harriet Hageman (R),WY - at Large,515,13,Brian Kemp (R),Republican,Jon Ossoff (D),Democratic,2,TBD,TBD,3,
Wyoming,IOU,Black Hills Corp,Harriet Hageman (R),WY - at Large,515,13,Brian Kemp (R),Republican,Jon Ossoff (D),Democratic,2,TBD,TBD,3,
Wyoming,IOU,MDU Resources Group Inc,Harriet Hageman (R),WY - at Large,515,13,Brian Kemp (R),Republican,Jon Ossoff (D),Democratic,2,TBD,TBD,3,
Wyoming,IOU,NorthWestern Corp,Harriet Hageman (R),WY - at Large,515,13,Brian Kemp (R),Republican,Jon Ossoff (D),Democratic,2,TBD,TBD,3,
,,,,,515,13,Brian Kemp (R),Republican,Jon Ossoff (D),Democratic,2,TBD,TBD,3,
,,,,,515,28,Tate Reeves (R),Republican,Roger Wicker (R),Republican,1,Cindy Hyde-Smith (R),Republican,2,2R
,,,,,515,28,Tate Reeves (R),Republican,Roger Wicker (R),Republican,1,Cindy Hyde-Smith (R),Republican,2,2R
,,,,,515,12,Ron DeSantis (R),Republican,Rick Scott (R),Republican,1,Marco Rubio (R),Republican,3,
,,,,,515,12,Ron DeSantis (R),Republican,Rick Scott (R),Republican,1,Marco Rubio (R),Republican,3,
,,,,,515,12,Ron DeSantis (R),Republican,Rick Scott (R),Republican,1,Marco Rubio (R),Republican,3,
,,,,,515,12,Ron DeSantis (R),Republican,Rick Scott (R),Republican,1,Marco Rubio (R),Republican,3,
,,,,,515,12,Ron DeSantis (R),Republican,Rick Scott (R),Republican,1,Marco Rubio (R),Republican,3,
,,,,,515,12,Ron DeSantis (R),Republican,Rick Scott (R),Republican,1,Marco Rubio (R),Republican,3,
,,,,,515,12,Ron DeSantis (R),Republican,Rick Scott (R),Republican,1,Marco Rubio (R),Republican,3,
,,,,,515,42,Josh Shapiro (D),Democratic,"Bob Casey, Jr. (D)",Democratic,1,John Fetterman (D),Democratic,3,2D
,,,,,515,42,Josh Shapiro (D),Democratic,"Bob Casey, Jr. (D)",Democratic,1,John Fetterman (D),Democratic,3,2D
,,,,,515,25,Maura Healey (D),Democratic,Elizabeth Warren (D),Democratic,1,Ed Markey (D),Democratic,2,2D
,,,,,515,33,Chris Sununu (R),Republican,Jeanne Shaheen (D),Democratic,2,Maggie Hassan (D),Democratic,3,2D
,,,,,515,33,Chris Sununu (R),Republican,Jeanne Shaheen (D),Democratic,2,Maggie Hassan (D),Democratic,3,2D
,,,,,515,4,Katie Hobbs (D),Democratic,Kyrsten Sinema (D),Democratic,1,Mark Kelly (D),Democratic,3,2D
,,,,,515,4,Katie Hobbs (D),Democratic,Kyrsten Sinema (D),Democratic,1,Mark Kelly (D),Democratic,3,2D
,,,,,515,4,Katie Hobbs (D),Democratic,Kyrsten Sinema (D),Democratic,1,Mark Kelly (D),Democratic,3,2D
,,,,,515,4,Katie Hobbs (D),Democratic,Kyrsten Sinema (D),Democratic,1,Mark Kelly (D),Democratic,3,2D
,,,,,515,4,Katie Hobbs (D),Democratic,Kyrsten Sinema (D),Democratic,1,Mark Kelly (D),Democratic,3,2D
,,,,,515,26,Gretchen Whitmer (D),Democratic,Debbie Stabenow (D),Democratic,1,Gary Peters (D),Democratic,2,2D
,,,,,515,23,Janet Mills (D),Democratic,Angus King (I),Independent,1,Susan Collins (R),Republican,2,1I1R
,,,,,515,26,Gretchen Whitmer (D),Democratic,Debbie Stabenow (D),Democratic,1,Gary Peters (D),Democratic,2,2D
,,,,,515,55,Tony Evers (D),Democratic,Tammy Baldwin (D),Democratic,1,Ron Johnson (R),Republican,3,1D1R
,,,,,515,55,Tony Evers (D),Democratic,Tammy Baldwin (D),Democratic,1,Ron Johnson (R),Republican,3,1D1R
,,,,,515,55,Tony Evers (D),Democratic,Tammy Baldwin (D),Democratic,1,Ron Johnson (R),Republican,3,1D1R
,,,,,515,55,Tony Evers (D),Democratic,Tammy Baldwin (D),Democratic,1,Ron Johnson (R),Republican,3,1D1R
,,,,,515,55,Tony Evers (D),Democratic,Tammy Baldwin (D),Democratic,1,Ron Johnson (R),Republican,3,1D1R
,,,,,515,55,Tony Evers (D),Democratic,Tammy Baldwin (D),Democratic,1,Ron Johnson (R),Republican,3,1D1R
,,,,,515,55,Tony Evers (D),Democratic,Tammy Baldwin (D),Democratic,1,Ron Johnson (R),Republican,3,1D1R
,,,,,515,55,Tony Evers (D),Democratic,Tammy Baldwin (D),Democratic,1,Ron Johnson (R),Republican,3,1D1R
,,,,,515,55,Tony Evers (D),Democratic,Tammy Baldwin (D),Democratic,1,Ron Johnson (R),Republican,3,1D1R
,,,,,515,55,Tony Evers (D),Democratic,Tammy Baldwin (D),Democratic,1,Ron Johnson (R),Republican,3,1D1R
,,,,,515,55,Tony Evers (D),Democratic,Tammy Baldwin (D),Democratic,1,Ron Johnson (R),Republican,3,1D1R
,,,,,515,8,Jared Polis (D),Democratic,John Hickenlooper (D),Democratic,2,Michael Bennet (D),Democratic,3,2D
,,,,,515,8,Jared Polis (D),Democratic,John Hickenlooper (D),Democratic,2,Michael Bennet (D),Democratic,3,2D
,,,,,515,8,Jared Polis (D),Democratic,John Hickenlooper (D),Democratic,2,Michael Bennet (D),Democratic,3,2D
,,,,,515,8,Jared Polis (D),Democratic,John Hickenlooper (D),Democratic,2,Michael Bennet (D),Democratic,3,2D
,,,,,515,8,Jared Polis (D),Democratic,John Hickenlooper (D),Democratic,2,Michael Bennet (D),Democratic,3,2D
,,,,,515,8,Jared Polis (D),Democratic,John Hickenlooper (D),Democratic,2,Michael Bennet (D),Democratic,3,2D
,,,,,515,8,Jared Polis (D),Democratic,John Hickenlooper (D),Democratic,2,Michael Bennet (D),Democratic,3,2D
,,,,,515,26,Gretchen Whitmer (D),Democratic,Debbie Stabenow (D),Democratic,1,Gary Peters (D),Democratic,2,2D
,,,,,515,27,Tim Walz (DFL),Democratic,Amy Klobuchar (DFL),Democratic,1,Tina Smith (DFL),Democratic,2,2D
,,,,,515,27,Tim Walz (DFL),Democratic,Amy Klobuchar (DFL),Democratic,1,Tina Smith (DFL),Democratic,2,2D
,,,,,515,27,Tim Walz (DFL),Democratic,Amy Klobuchar (DFL),Democratic,1,Tina Smith (DFL),Democratic,2,2D
,,,,,515,27,Tim Walz (DFL),Democratic,Amy Klobuchar (DFL),Democratic,1,Tina Smith (DFL),Democratic,2,2D
,,,,,515,27,Tim Walz (DFL),Democratic,Amy Klobuchar (DFL),Democratic,1,Tina Smith (DFL),Democratic,2,2D
,,,,,515,27,Tim Walz (DFL),Democratic,Amy Klobuchar (DFL),Democratic,1,Tina Smith (DFL),Democratic,2,2D
,,,,,515,27,Tim Walz (DFL),Democratic,Amy Klobuchar (DFL),Democratic,1,Tina Smith (DFL),Democratic,2,2D
,,,,,515,27,Tim Walz (DFL),Democratic,Amy Klobuchar (DFL),Democratic,1,Tina Smith (DFL),Democratic,2,2D
,,,,,515,35,Michelle Lujan Grisham (D),Democratic,Martin Heinrich (D),Democratic,1,Ben Ray Lujan (D),Democratic,2,2D
,,,,,515,35,Michelle Lujan Grisham (D),Democratic,Martin Heinrich (D),Democratic,1,Ben Ray Lujan (D),Democratic,2,2D
,,,,,515,38,Doug Burgum (R),Republican,Kevin Cramer (R),Republican,1,John Hoeven (R),Republican,3,2R
,,,,,515,40,Kevin Stitt (R),Republican,Markwayne Mullin (R),Republican,2,James Lankford (R),Republican,3,2R
,,,,,515,46,Kristi Noem (R),Republican,Mike Rounds (R),Republican,2,John Thune (R),Republican,3,2R
,,,,,515,48,Greg Abbott (R),Republican,Ted Cruz (R),Republican,1,John Cornyn (R),Republican,2,2R
,,,,,515,48,Greg Abbott (R),Republican,Ted Cruz (R),Republican,1,John Cornyn (R),Republican,2,2R
,,,,,515,55,Tony Evers (D),Democratic,Tammy Baldwin (D),Democratic,1,Ron Johnson (R),Republican,3,1D1R
,,,,,515,55,Tony Evers (D),Democratic,Tammy Baldwin (D),Democratic,1,Ron Johnson (R),Republican,3,1D1R
